code,date,open,close,high,low,volume
SH.688122,2021-07-26 10:30:00,74.9,73.19,75.37,72.28,2231000.0
SH.688122,2021-07-26 11:00:00,73.19,72.08,73.5,72.08,937200.0
SH.688122,2021-07-26 11:30:00,72.11,72.18,72.38,71.55,1082100.0
SH.688122,2021-07-26 13:30:00,72.6,71.13,72.6,70.99,1382300.0
SH.688122,2021-07-26 14:00:00,71.12,71.08,72.15,70.58,1767600.0
SH.688122,2021-07-26 14:30:00,71.12,70.38,71.59,69.78,1857600.0
SH.688122,2021-07-26 15:00:00,70.34,70.99,71.3,70.34,1352900.0
SH.688122,2021-07-27 10:00:00,70.8,73.24,74.33,70.14,3393500.0
SH.688122,2021-07-27 10:30:00,73.06,72.11,73.85,71.9,1494600.0
SH.688122,2021-07-27 11:00:00,72.1,73.25,73.35,71.95,850100.0
SH.688122,2021-07-27 11:30:00,73.25,72.86,73.75,72.38,923400.0
SH.688122,2021-07-27 13:30:00,72.98,72.32,72.99,71.83,978400.0
SH.688122,2021-07-27 14:00:00,72.33,72.51,72.55,71.56,542800.0
SH.688122,2021-07-27 14:30:00,72.51,71.01,72.9,71.0,1175500.0
SH.688122,2021-07-27 15:00:00,71.01,70.26,72.0,70.0,1577100.0
SH.688122,2021-07-28 10:00:00,68.47,67.7,70.3,65.19,3077800.0
SH.688122,2021-07-28 10:30:00,67.52,66.81,68.0,65.66,1648100.0
SH.688122,2021-07-28 11:00:00,66.8,66.87,67.91,66.68,1313900.0
SH.688122,2021-07-28 11:30:00,66.87,66.05,66.94,66.05,1095100.0
SH.688122,2021-07-28 13:30:00,66.12,65.92,67.77,65.88,751300.0
SH.688122,2021-07-28 14:00:00,65.95,65.52,66.11,64.7,1336700.0
SH.688122,2021-07-28 14:30:00,65.6,66.14,66.61,65.49,990200.0
SH.688122,2021-07-28 15:00:00,66.27,67.9,68.24,66.05,1956000.0
SH.688122,2021-07-29 10:00:00,68.8,71.03,72.2,68.8,3100400.0
SH.688122,2021-07-29 10:30:00,71.01,71.35,71.48,69.9,1432000.0
SH.688122,2021-07-29 11:00:00,71.35,72.88,72.88,70.88,1345800.0
SH.688122,2021-07-29 11:30:00,72.84,73.0,73.45,72.43,1045700.0
SH.688122,2021-07-29 13:30:00,73.37,74.25,74.39,73.02,1771600.0
SH.688122,2021-07-29 14:00:00,74.25,74.09,74.25,72.81,1525800.0
SH.688122,2021-07-29 14:30:00,74.09,72.81,74.14,72.81,1163200.0
SH.688122,2021-07-29 15:00:00,72.81,73.8,73.8,72.46,1302200.0
SH.688122,2021-07-30 10:00:00,79.87,77.11,80.88,75.22,9982900.0
SH.688122,2021-07-30 10:30:00,77.28,77.25,77.8,75.88,1092500.0
SH.688122,2021-07-30 11:00:00,77.01,80.46,80.99,77.01,2787600.0
SH.688122,2021-07-30 11:30:00,80.46,78.76,80.8,78.65,1037700.0
SH.688122,2021-07-30 13:30:00,78.7,78.2,78.7,77.3,1064100.0
SH.688122,2021-07-30 14:00:00,78.2,77.84,78.78,77.67,1058700.0
SH.688122,2021-07-30 14:30:00,78.18,78.1,78.64,77.6,745600.0
SH.688122,2021-07-30 15:00:00,78.0,77.41,78.1,77.39,1356600.0
SH.688122,2021-08-02 10:00:00,77.3,83.71,84.33,77.3,5470500.0
SH.688122,2021-08-02 10:30:00,83.61,81.94,83.8,81.5,1975400.0
SH.688122,2021-08-02 11:00:00,82.19,81.0,82.19,80.68,1098400.0
SH.688122,2021-08-02 11:30:00,80.98,80.77,82.0,80.0,875900.0
SH.688122,2021-08-02 13:30:00,80.8,81.91,82.77,80.51,772700.0
SH.688122,2021-08-02 14:00:00,81.83,82.02,82.8,80.93,822500.0
SH.688122,2021-08-02 14:30:00,82.12,82.93,83.25,81.32,1244400.0
SH.688122,2021-08-02 15:00:00,82.91,82.96,83.25,82.5,1236500.0
SH.688122,2021-08-03 10:00:00,81.05,81.26,83.33,80.88,2186100.0
SH.688122,2021-08-03 10:30:00,81.26,80.22,81.62,79.68,1848000.0
SH.688122,2021-08-03 11:00:00,80.17,81.6,81.98,79.75,786700.0
SH.688122,2021-08-03 11:30:00,81.55,81.72,82.4,81.01,757600.0
SH.688122,2021-08-03 13:30:00,81.72,81.58,82.0,81.28,686900.0
SH.688122,2021-08-03 14:00:00,81.55,83.2,84.1,81.5,1299900.0
SH.688122,2021-08-03 14:30:00,83.2,80.64,83.6,80.5,1289700.0
SH.688122,2021-08-03 15:00:00,80.63,79.9,80.63,79.6,1725400.0
SH.688122,2021-08-04 10:00:00,79.81,81.55,83.47,79.78,2573400.0
SH.688122,2021-08-04 10:30:00,81.55,82.7,82.8,80.8,931800.0
SH.688122,2021-08-04 11:00:00,82.75,80.1,82.75,79.75,905900.0
SH.688122,2021-08-04 11:30:00,80.0,81.26,81.55,79.99,513800.0
SH.688122,2021-08-04 13:30:00,81.37,79.87,81.41,79.5,985400.0
SH.688122,2021-08-04 14:00:00,79.87,80.9,81.23,79.87,809000.0
SH.688122,2021-08-04 14:30:00,80.9,80.81,81.08,79.91,1233600.0
SH.688122,2021-08-04 15:00:00,80.81,80.61,80.81,80.35,920300.0
SH.688122,2021-08-05 10:00:00,79.78,81.59,81.78,79.01,1878500.0
SH.688122,2021-08-05 10:30:00,81.59,82.5,82.95,80.0,2089800.0
SH.688122,2021-08-05 11:00:00,82.49,85.97,87.39,82.49,3400200.0
SH.688122,2021-08-05 11:30:00,85.97,86.18,86.2,84.0,1148600.0
SH.688122,2021-08-05 13:30:00,86.18,86.55,86.88,85.28,1136800.0
SH.688122,2021-08-05 14:00:00,86.8,85.3,86.85,85.1,661900.0
SH.688122,2021-08-05 14:30:00,85.11,85.3,85.98,84.9,633800.0
SH.688122,2021-08-05 15:00:00,85.5,85.16,85.66,85.01,601100.0
SH.688122,2021-08-06 10:00:00,84.6,86.09,87.77,83.9,2694000.0
SH.688122,2021-08-06 10:30:00,86.05,84.4,86.5,84.16,1238900.0
SH.688122,2021-08-06 11:00:00,84.24,83.73,84.65,83.2,776200.0
SH.688122,2021-08-06 11:30:00,83.97,85.65,85.8,83.8,498600.0
SH.688122,2021-08-06 13:30:00,85.5,84.2,85.9,84.2,567800.0
SH.688122,2021-08-06 14:00:00,84.29,84.36,85.0,83.88,596100.0
SH.688122,2021-08-06 14:30:00,84.36,85.05,85.5,84.36,449500.0
SH.688122,2021-08-06 15:00:00,85.06,85.21,85.43,84.88,723400.0
SH.688122,2021-08-09 10:00:00,85.8,84.9,86.37,83.0,1915400.0
SH.688122,2021-08-09 10:30:00,84.98,84.13,86.52,84.13,1478100.0
SH.688122,2021-08-09 11:00:00,84.2,84.65,85.63,84.0,505800.0
SH.688122,2021-08-09 11:30:00,84.65,84.9,85.44,84.25,183900.0
SH.688122,2021-08-09 13:30:00,84.69,83.45,84.93,83.22,624800.0
SH.688122,2021-08-09 14:00:00,83.4,83.92,84.3,82.7,1074900.0
SH.688122,2021-08-09 14:30:00,83.6,83.63,84.2,83.5,341800.0
SH.688122,2021-08-09 15:00:00,83.62,83.6,84.16,83.42,577100.0
SH.688122,2021-08-10 10:00:00,82.5,88.85,88.87,82.48,3260100.0
SH.688122,2021-08-10 10:30:00,88.83,88.15,88.9,87.1,1681300.0
SH.688122,2021-08-10 11:00:00,88.24,88.97,88.97,87.35,762700.0
SH.688122,2021-08-10 11:30:00,88.97,91.24,92.6,88.97,2210900.0
SH.688122,2021-08-10 13:30:00,91.24,89.55,91.83,89.36,1460900.0
SH.688122,2021-08-10 14:00:00,89.5,88.83,91.3,88.13,885800.0
SH.688122,2021-08-10 14:30:00,88.83,88.43,89.5,87.64,1050000.0
SH.688122,2021-08-10 15:00:00,88.46,88.95,89.2,87.78,847600.0
SH.688122,2021-08-11 10:00:00,88.21,88.15,91.17,87.26,2229900.0
SH.688122,2021-08-11 10:30:00,88.15,88.2,90.6,87.42,1384500.0
SH.688122,2021-08-11 11:00:00,88.2,89.2,89.56,87.76,457900.0
SH.688122,2021-08-11 11:30:00,89.2,89.25,90.0,88.5,605900.0
SH.688122,2021-08-11 13:30:00,89.11,87.91,89.11,87.75,687000.0
SH.688122,2021-08-11 14:00:00,87.91,88.22,88.37,87.79,499700.0
SH.688122,2021-08-11 14:30:00,88.15,89.4,89.53,88.15,696500.0
SH.688122,2021-08-11 15:00:00,89.39,89.3,89.69,88.89,818100.0
SH.688122,2021-08-12 10:00:00,88.93,87.58,89.5,85.58,2662500.0
SH.688122,2021-08-12 10:30:00,87.4,87.7,88.2,86.88,760400.0
SH.688122,2021-08-12 11:00:00,87.7,87.41,87.98,86.09,552900.0
SH.688122,2021-08-12 11:30:00,86.92,87.38,87.71,86.49,371200.0
SH.688122,2021-08-12 13:30:00,87.32,87.72,87.85,86.6,513600.0
SH.688122,2021-08-12 14:00:00,87.72,88.33,88.8,87.6,449400.0
SH.688122,2021-08-12 14:30:00,88.29,86.91,88.49,86.89,427100.0
SH.688122,2021-08-12 15:00:00,86.91,87.25,88.27,86.81,687100.0
SH.688122,2021-08-13 10:00:00,86.35,90.79,91.5,86.35,2962200.0
SH.688122,2021-08-13 10:30:00,90.79,90.51,92.0,90.18,1407100.0
SH.688122,2021-08-13 11:00:00,90.69,89.51,91.0,89.1,583100.0
SH.688122,2021-08-13 11:30:00,89.53,88.78,89.88,87.5,698300.0
SH.688122,2021-08-13 13:30:00,88.78,87.59,89.35,87.55,401800.0
SH.688122,2021-08-13 14:00:00,87.59,85.65,87.59,85.38,1529800.0
SH.688122,2021-08-13 14:30:00,85.65,87.65,87.8,85.5,630600.0
SH.688122,2021-08-13 15:00:00,87.65,87.72,88.15,86.9,581000.0
SH.688122,2021-08-16 10:00:00,86.37,84.52,86.86,84.03,2253100.0
SH.688122,2021-08-16 10:30:00,84.62,84.77,85.84,84.32,845800.0
SH.688122,2021-08-16 11:00:00,84.77,84.55,84.79,84.06,514400.0
SH.688122,2021-08-16 11:30:00,84.54,83.72,84.54,82.99,1223400.0
SH.688122,2021-08-16 13:30:00,83.7,82.95,84.62,82.88,910700.0
SH.688122,2021-08-16 14:00:00,82.89,82.69,83.0,82.0,897900.0
SH.688122,2021-08-16 14:30:00,82.6,81.63,82.9,81.08,1069900.0
SH.688122,2021-08-16 15:00:00,81.68,81.99,82.31,81.37,1493900.0
SH.688122,2021-08-17 10:00:00,82.0,83.58,84.15,81.12,2086300.0
SH.688122,2021-08-17 10:30:00,83.51,83.09,83.68,82.18,764200.0
SH.688122,2021-08-17 11:00:00,83.09,82.6,83.48,81.9,395100.0
SH.688122,2021-08-17 11:30:00,82.57,82.29,82.89,81.98,258700.0
SH.688122,2021-08-17 13:30:00,82.29,82.2,82.69,80.8,935000.0
SH.688122,2021-08-17 14:00:00,82.24,81.6,82.47,81.6,569600.0
SH.688122,2021-08-17 14:30:00,81.62,80.64,81.8,80.3,909200.0
SH.688122,2021-08-17 15:00:00,80.7,80.73,81.21,80.4,708500.0
SH.688122,2021-08-18 10:00:00,80.73,83.69,84.44,80.51,2444000.0
SH.688122,2021-08-18 10:30:00,83.69,87.01,87.46,83.69,1952600.0
SH.688122,2021-08-18 11:00:00,87.01,85.33,87.01,85.2,744300.0
SH.688122,2021-08-18 11:30:00,85.5,86.05,86.05,84.68,706200.0
SH.688122,2021-08-18 13:30:00,86.05,86.01,86.3,85.34,560500.0
SH.688122,2021-08-18 14:00:00,86.05,84.08,86.1,83.6,728200.0
SH.688122,2021-08-18 14:30:00,84.08,84.48,84.72,84.0,320300.0
SH.688122,2021-08-18 15:00:00,84.48,84.78,84.93,83.72,690800.0
SH.688122,2021-08-19 10:00:00,85.2,85.86,86.6,82.68,1283800.0
SH.688122,2021-08-19 10:30:00,86.06,87.1,87.84,85.6,1717600.0
SH.688122,2021-08-19 11:00:00,87.04,92.5,92.5,86.08,2113300.0
SH.688122,2021-08-19 11:30:00,92.21,92.69,92.9,91.2,1618900.0
SH.688122,2021-08-19 13:30:00,92.69,92.49,92.7,90.83,817100.0
SH.688122,2021-08-19 14:00:00,92.5,92.53,93.39,92.1,927100.0
SH.688122,2021-08-19 14:30:00,92.51,92.13,93.05,91.81,483500.0
SH.688122,2021-08-19 15:00:00,92.21,92.65,92.7,91.48,771300.0
SH.688122,2021-08-20 10:00:00,92.62,93.3,93.99,89.42,1989900.0
SH.688122,2021-08-20 10:30:00,93.2,92.53,93.61,91.59,1156500.0
SH.688122,2021-08-20 11:00:00,92.51,92.81,93.5,91.66,870300.0
SH.688122,2021-08-20 11:30:00,92.8,91.85,93.57,91.6,947700.0
SH.688122,2021-08-20 13:30:00,91.89,91.8,91.99,91.07,821300.0
SH.688122,2021-08-20 14:00:00,91.8,92.34,92.6,91.79,550200.0
SH.688122,2021-08-20 14:30:00,92.34,90.66,92.46,90.6,922000.0
SH.688122,2021-08-20 15:00:00,90.7,92.0,92.0,90.61,664800.0
SH.688122,2021-08-23 10:00:00,92.25,93.85,93.85,89.66,2415400.0
SH.688122,2021-08-23 10:30:00,93.88,95.24,95.33,93.32,2181400.0
SH.688122,2021-08-23 11:00:00,95.25,95.79,96.5,94.7,1115700.0
SH.688122,2021-08-23 11:30:00,95.45,94.34,96.0,93.98,676800.0
SH.688122,2021-08-23 13:30:00,94.36,92.81,95.13,92.13,624100.0
SH.688122,2021-08-23 14:00:00,92.9,93.7,93.7,92.64,508000.0
SH.688122,2021-08-23 14:30:00,93.7,92.44,93.77,92.12,719300.0
SH.688122,2021-08-23 15:00:00,92.44,95.4,95.5,92.44,985000.0
SH.688122,2021-08-24 10:00:00,90.6,89.95,90.99,87.1,4820900.0
SH.688122,2021-08-24 10:30:00,89.95,92.33,93.26,88.9,2092500.0
SH.688122,2021-08-24 11:00:00,92.4,90.85,92.4,89.95,1242700.0
SH.688122,2021-08-24 11:30:00,90.85,90.8,91.44,90.02,1204700.0
SH.688122,2021-08-24 13:30:00,90.8,91.49,91.5,90.0,984800.0
SH.688122,2021-08-24 14:00:00,91.44,91.03,92.0,90.84,1090500.0
SH.688122,2021-08-24 14:30:00,91.04,91.39,92.1,91.01,1071300.0
SH.688122,2021-08-24 15:00:00,91.4,92.09,93.0,91.38,1126800.0
SH.688122,2021-08-25 10:00:00,91.56,89.6,92.51,89.56,2269900.0
SH.688122,2021-08-25 10:30:00,89.57,90.77,90.81,89.01,1387000.0
SH.688122,2021-08-25 11:00:00,90.64,89.6,90.77,89.37,527800.0
SH.688122,2021-08-25 11:30:00,89.74,89.48,90.06,89.11,453300.0
SH.688122,2021-08-25 13:30:00,89.48,88.7,90.18,88.3,831200.0
SH.688122,2021-08-25 14:00:00,88.7,86.87,88.76,86.68,2323800.0
SH.688122,2021-08-25 14:30:00,86.84,88.65,88.85,86.84,1241300.0
SH.688122,2021-08-25 15:00:00,88.63,88.81,89.33,88.01,972400.0
SH.688122,2021-08-26 10:00:00,88.48,89.75,90.64,88.0,1963500.0
SH.688122,2021-08-26 10:30:00,89.75,89.3,90.55,88.95,1062200.0
SH.688122,2021-08-26 11:00:00,89.49,89.78,89.87,88.75,530700.0
SH.688122,2021-08-26 11:30:00,89.71,89.02,89.8,88.37,338800.0
SH.688122,2021-08-26 13:30:00,89.19,87.8,89.2,87.8,511400.0
SH.688122,2021-08-26 14:00:00,87.82,87.82,88.7,87.21,634900.0
SH.688122,2021-08-26 14:30:00,87.82,88.43,88.87,87.82,685700.0
SH.688122,2021-08-26 15:00:00,88.43,88.16,88.79,87.8,744300.0
SH.688122,2021-08-27 10:00:00,88.86,88.35,90.79,87.86,1802600.0
SH.688122,2021-08-27 10:30:00,88.21,90.06,90.15,88.09,868000.0
SH.688122,2021-08-27 11:00:00,90.14,90.31,90.96,89.84,799900.0
SH.688122,2021-08-27 11:30:00,90.31,90.6,90.74,89.84,577500.0
SH.688122,2021-08-27 13:30:00,90.58,90.0,90.82,89.5,521000.0
SH.688122,2021-08-27 14:00:00,89.99,88.34,90.35,88.33,705200.0
SH.688122,2021-08-27 14:30:00,88.34,88.08,88.99,88.03,648700.0
SH.688122,2021-08-27 15:00:00,88.09,88.38,88.4,86.89,1329400.0
SH.688122,2021-08-30 10:00:00,89.98,92.44,93.15,89.9,2501100.0
SH.688122,2021-08-30 10:30:00,92.36,92.17,92.99,91.5,1357600.0
SH.688122,2021-08-30 11:00:00,92.12,93.09,93.3,91.68,1204300.0
SH.688122,2021-08-30 11:30:00,93.11,92.29,93.3,91.52,728100.0
SH.688122,2021-08-30 13:30:00,92.3,89.19,92.3,89.18,1161900.0
SH.688122,2021-08-30 14:00:00,89.18,88.05,89.55,88.0,806400.0
SH.688122,2021-08-30 14:30:00,88.03,90.36,90.38,88.03,977600.0
SH.688122,2021-08-30 15:00:00,90.35,90.63,91.0,90.05,850600.0
SH.688122,2021-08-31 10:00:00,88.42,91.43,92.2,88.42,1696200.0
SH.688122,2021-08-31 10:30:00,91.43,90.99,91.6,89.62,921800.0
SH.688122,2021-08-31 11:00:00,91.01,90.72,91.91,90.38,815200.0
SH.688122,2021-08-31 11:30:00,90.9,91.71,91.85,90.0,790600.0
SH.688122,2021-08-31 13:30:00,91.84,91.45,92.15,91.32,720600.0
SH.688122,2021-08-31 14:00:00,91.46,91.6,91.87,90.9,656200.0
SH.688122,2021-08-31 14:30:00,91.6,92.89,93.28,91.59,1246600.0
SH.688122,2021-08-31 15:00:00,92.89,92.32,92.89,91.05,875500.0
SH.688122,2021-09-01 10:00:00,92.0,89.2,92.0,86.6,2977500.0
SH.688122,2021-09-01 10:30:00,89.01,82.96,89.4,82.02,3553000.0
SH.688122,2021-09-01 11:00:00,82.95,82.8,83.39,77.82,4573700.0
SH.688122,2021-09-01 11:30:00,82.8,81.75,83.2,80.5,1233800.0
SH.688122,2021-09-01 13:30:00,81.72,84.45,84.48,81.72,1440200.0
SH.688122,2021-09-01 14:00:00,84.3,83.41,84.43,82.45,783000.0
SH.688122,2021-09-01 14:30:00,83.4,83.4,83.98,82.28,824000.0
SH.688122,2021-09-01 15:00:00,83.5,82.62,84.07,82.4,1030600.0
SH.688122,2021-09-02 10:00:00,80.93,82.44,83.41,80.71,1625800.0
SH.688122,2021-09-02 10:30:00,82.47,83.42,83.93,82.14,897500.0
SH.688122,2021-09-02 11:00:00,83.44,83.09,83.44,82.2,771400.0
SH.688122,2021-09-02 11:30:00,82.92,82.45,82.92,81.8,585700.0
SH.688122,2021-09-02 13:30:00,82.47,82.7,83.15,81.97,846700.0
SH.688122,2021-09-02 14:00:00,82.65,83.74,83.83,82.23,771300.0
SH.688122,2021-09-02 14:30:00,83.74,83.25,83.81,83.0,575400.0
SH.688122,2021-09-02 15:00:00,83.26,82.0,83.48,82.0,756800.0
SH.688122,2021-09-03 10:00:00,82.25,81.82,83.63,80.08,1240800.0
SH.688122,2021-09-03 10:30:00,81.82,78.11,82.22,78.0,1805000.0
SH.688122,2021-09-03 11:00:00,78.22,76.99,79.06,76.91,2417400.0
SH.688122,2021-09-03 11:30:00,76.8,77.34,78.5,76.0,1622900.0
SH.688122,2021-09-03 13:30:00,77.3,78.22,78.93,77.3,1102800.0
SH.688122,2021-09-03 14:00:00,78.22,79.91,80.3,78.02,829600.0
SH.688122,2021-09-03 14:30:00,79.91,79.21,80.02,79.02,375100.0
SH.688122,2021-09-03 15:00:00,79.18,79.24,79.6,78.7,658900.0
SH.688122,2021-09-06 10:00:00,78.87,80.27,81.89,77.7,1743700.0
SH.688122,2021-09-06 10:30:00,80.09,80.19,80.36,78.6,669500.0
SH.688122,2021-09-06 11:00:00,80.19,81.42,82.27,80.07,750600.0
SH.688122,2021-09-06 11:30:00,81.42,81.33,81.68,80.51,317400.0
SH.688122,2021-09-06 13:30:00,81.33,81.29,82.0,80.7,441400.0
SH.688122,2021-09-06 14:00:00,81.29,81.06,81.66,80.87,314500.0
SH.688122,2021-09-06 14:30:00,81.04,81.14,81.45,80.88,285700.0
SH.688122,2021-09-06 15:00:00,81.14,81.29,81.4,81.05,437700.0
SH.688122,2021-09-07 10:00:00,81.09,82.28,83.69,79.24,1495600.0
SH.688122,2021-09-07 10:30:00,82.33,81.31,82.73,81.2,525700.0
SH.688122,2021-09-07 11:00:00,81.32,81.06,81.6,80.81,241500.0
SH.688122,2021-09-07 11:30:00,81.1,80.82,81.1,80.5,353000.0
SH.688122,2021-09-07 13:30:00,80.82,81.54,81.57,80.61,382000.0
SH.688122,2021-09-07 14:00:00,81.46,81.23,81.46,80.85,521200.0
SH.688122,2021-09-07 14:30:00,81.23,80.8,81.45,80.68,478200.0
SH.688122,2021-09-07 15:00:00,80.8,80.89,81.13,80.47,596300.0
SH.688122,2021-09-08 10:00:00,81.1,80.07,82.5,79.79,1031700.0
SH.688122,2021-09-08 10:30:00,80.08,81.24,81.27,79.52,667200.0
SH.688122,2021-09-08 11:00:00,81.25,80.06,81.27,79.91,475500.0
SH.688122,2021-09-08 11:30:00,80.06,79.7,80.9,79.58,448600.0
SH.688122,2021-09-08 13:30:00,79.7,79.53,80.17,79.2,477300.0
SH.688122,2021-09-08 14:00:00,79.61,79.33,79.85,79.18,612500.0
SH.688122,2021-09-08 14:30:00,79.33,79.16,79.46,79.01,433700.0
SH.688122,2021-09-08 15:00:00,79.05,79.46,79.61,78.85,572900.0
SH.688122,2021-09-09 10:00:00,79.22,80.96,81.49,79.21,1420700.0
SH.688122,2021-09-09 10:30:00,80.99,81.33,81.8,80.16,821900.0
SH.688122,2021-09-09 11:00:00,81.33,79.1,81.33,79.01,608200.0
SH.688122,2021-09-09 11:30:00,79.1,80.26,80.28,78.88,506900.0
SH.688122,2021-09-09 13:30:00,80.1,78.79,80.28,78.71,507500.0
SH.688122,2021-09-09 14:00:00,78.77,78.66,78.99,78.66,393400.0
SH.688122,2021-09-09 14:30:00,78.66,80.25,80.64,78.61,589000.0
SH.688122,2021-09-09 15:00:00,80.26,80.71,81.33,79.85,1226600.0
SH.688122,2021-09-10 10:00:00,81.5,81.53,81.75,78.78,1623500.0
SH.688122,2021-09-10 10:30:00,81.51,82.9,83.28,80.86,1723700.0
SH.688122,2021-09-10 11:00:00,82.86,82.26,82.86,81.8,605400.0
SH.688122,2021-09-10 11:30:00,82.26,83.06,83.18,81.89,566500.0
SH.688122,2021-09-10 13:30:00,83.01,83.32,84.0,82.54,887000.0
SH.688122,2021-09-10 14:00:00,83.24,83.4,83.5,82.4,479600.0
SH.688122,2021-09-10 14:30:00,83.49,83.09,83.78,82.88,462600.0
SH.688122,2021-09-10 15:00:00,83.11,82.62,83.21,82.31,493700.0
SH.688122,2021-09-13 10:00:00,82.5,77.99,82.5,77.01,2313900.0
SH.688122,2021-09-13 10:30:00,77.97,79.0,79.5,77.97,689700.0
SH.688122,2021-09-13 11:00:00,79.01,77.29,79.36,76.9,915500.0
SH.688122,2021-09-13 11:30:00,77.3,78.36,78.36,76.8,861300.0
SH.688122,2021-09-13 13:30:00,78.36,79.64,79.64,78.08,528500.0
SH.688122,2021-09-13 14:00:00,79.66,78.07,79.81,78.07,543000.0
SH.688122,2021-09-13 14:30:00,78.08,79.04,79.19,78.08,475700.0
SH.688122,2021-09-13 15:00:00,79.05,79.0,79.77,78.57,599300.0
SH.688122,2021-09-14 10:00:00,78.78,80.38,80.68,78.13,1433100.0
SH.688122,2021-09-14 10:30:00,80.38,80.28,80.64,79.61,636800.0
SH.688122,2021-09-14 11:00:00,80.28,79.51,80.57,79.13,440500.0
SH.688122,2021-09-14 11:30:00,79.5,79.2,79.9,78.8,432000.0
SH.688122,2021-09-14 13:30:00,79.23,78.06,79.4,78.05,830800.0
SH.688122,2021-09-14 14:00:00,78.07,77.27,78.1,77.27,631400.0
SH.688122,2021-09-14 14:30:00,77.27,77.59,77.8,77.0,521500.0
SH.688122,2021-09-14 15:00:00,77.59,77.6,77.89,77.46,532400.0
SH.688122,2021-09-15 10:00:00,77.29,76.85,78.14,76.09,1109500.0
SH.688122,2021-09-15 10:30:00,76.76,77.57,77.8,76.0,1063100.0
SH.688122,2021-09-15 11:00:00,77.58,78.56,79.48,77.49,1332700.0
SH.688122,2021-09-15 11:30:00,78.59,79.01,79.29,78.37,535200.0
SH.688122,2021-09-15 13:30:00,79.04,77.66,79.14,77.5,441500.0
SH.688122,2021-09-15 14:00:00,77.7,78.04,78.33,77.61,442400.0
SH.688122,2021-09-15 14:30:00,77.97,78.11,78.19,77.34,386700.0
SH.688122,2021-09-15 15:00:00,78.11,78.66,78.8,77.65,630200.0
SH.688122,2021-09-16 10:00:00,78.3,76.95,78.3,76.6,1027400.0
SH.688122,2021-09-16 10:30:00,76.95,77.14,77.35,76.3,670900.0
SH.688122,2021-09-16 11:00:00,77.12,77.06,77.47,76.71,435200.0
SH.688122,2021-09-16 11:30:00,76.92,77.08,77.35,76.76,360200.0
SH.688122,2021-09-16 13:30:00,76.98,77.36,78.07,76.59,784600.0
SH.688122,2021-09-16 14:00:00,77.37,77.3,77.77,77.19,412300.0
SH.688122,2021-09-16 14:30:00,77.34,76.99,77.57,76.9,523900.0
SH.688122,2021-09-16 15:00:00,77.0,76.09,77.12,75.89,766000.0
SH.688122,2021-09-17 10:00:00,76.09,74.25,76.84,74.04,1813800.0
SH.688122,2021-09-17 10:30:00,74.39,75.15,75.95,74.35,786600.0
SH.688122,2021-09-17 11:00:00,75.16,73.88,75.5,73.37,916800.0
SH.688122,2021-09-17 11:30:00,73.86,73.93,74.61,73.39,585100.0
SH.688122,2021-09-17 13:30:00,73.91,73.74,74.24,73.21,605300.0
SH.688122,2021-09-17 14:00:00,73.93,74.18,74.73,73.76,567200.0
SH.688122,2021-09-17 14:30:00,74.15,74.2,74.5,73.41,754400.0
SH.688122,2021-09-17 15:00:00,74.2,74.43,74.46,73.95,464600.0
SH.688122,2021-09-22 10:00:00,73.55,77.12,77.29,73.43,1262200.0
SH.688122,2021-09-22 10:30:00,77.24,78.45,79.3,77.2,1405300.0
SH.688122,2021-09-22 11:00:00,78.45,78.5,78.8,77.66,395200.0
SH.688122,2021-09-22 11:30:00,78.5,79.25,79.48,78.1,473400.0
SH.688122,2021-09-22 13:30:00,79.09,78.22,79.55,78.2,609800.0
SH.688122,2021-09-22 14:00:00,78.22,77.9,78.43,77.89,184900.0
SH.688122,2021-09-22 14:30:00,77.9,77.58,77.9,77.57,265500.0
SH.688122,2021-09-22 15:00:00,77.74,77.7,78.0,77.6,323900.0
SH.688122,2021-09-23 10:00:00,78.32,76.3,78.38,76.0,1115600.0
SH.688122,2021-09-23 10:30:00,76.29,76.0,76.82,75.7,599800.0
SH.688122,2021-09-23 11:00:00,76.0,76.17,76.65,75.75,260800.0
SH.688122,2021-09-23 11:30:00,76.17,76.7,76.85,76.01,233000.0
SH.688122,2021-09-23 13:30:00,76.7,77.07,77.26,76.28,301400.0
SH.688122,2021-09-23 14:00:00,77.07,77.25,77.25,76.4,258200.0
SH.688122,2021-09-23 14:30:00,77.25,77.88,77.96,76.88,434800.0
SH.688122,2021-09-23 15:00:00,77.86,77.2,78.05,77.1,444800.0
SH.688122,2021-09-24 10:00:00,77.25,75.88,77.89,75.32,768200.0
SH.688122,2021-09-24 10:30:00,76.06,75.58,76.52,75.57,299400.0
SH.688122,2021-09-24 11:00:00,75.62,75.5,76.0,75.15,326900.0
SH.688122,2021-09-24 11:30:00,75.49,75.48,75.58,75.15,248000.0
SH.688122,2021-09-24 13:30:00,75.29,75.82,76.11,75.29,184500.0
SH.688122,2021-09-24 14:00:00,75.82,76.4,76.42,75.8,254500.0
SH.688122,2021-09-24 14:30:00,76.41,76.06,76.62,76.06,367400.0
SH.688122,2021-09-24 15:00:00,76.19,75.77,76.37,75.39,249600.0
SH.688122,2021-09-27 10:00:00,75.67,73.99,76.8,73.4,1142100.0
SH.688122,2021-09-27 10:30:00,73.8,72.18,73.98,71.6,2450700.0
SH.688122,2021-09-27 11:00:00,72.19,71.33,72.71,70.83,1041900.0
